cell,dataset,partition,threat,seed,method,runtime,auroc,spearman_a,spearman_b,kendall_a,kendall_b,pearson_a,pearson_b,cos_a,cos_b,euc_a,euc_b,maxdiff_a,maxdiff_b,n_neg,n_exact_zero,phi_min,phi_max,n_neg_clean,phi_clean_mean,n_neg_corrupt,n_exact_zero_corrupt,phi_corrupt_mean,phi_gap,phi_gap_norm
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,loss-heur,0.16617339896038175,1.0,0.8909090909090909,0.9878787878787878,0.7333333333333333,0.9555555555555554,0.9222224318840874,0.9711176682530235,0.1645870181461807,0.015902282957833136,1.9141536376661519,0.18772220202893894,0.8322063006325369,0.11018852925608083,3,0,-0.12659332156181335,0.5002213716506958,0,0.3426856075723966,3.0,0.0,-0.038640812039375305,0.3813264196117719,0.6083559044498829
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,(a)oracle,61834.7289725719,,,,,,,,,,,,,,4,0,-0.8741188414259558,0.9885926355604145,0,0.8555154353434444,4.0,0.0,-0.7460684430084528,1.6015838783518972,0.8598131799472539
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,(b)oracle,35.909055264201015,1.0,0.9999999999999999,,0.9999999999999999,,0.985801453677263,,0.09525421181058269,,0.7360899272681627,,0.33008901359649384,,4,0,-0.2541995215806222,0.7227795723441338,0,0.5167533338513403,4.0,0.0,-0.23132786980963171,0.748081203660972,0.7657085072882706
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,Flirds,0.8066554898396134,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9874177200178967,0.9998875049350354,0.10064219936332475,0.00019651168249390505,0.5883202530339062,0.19181634610085826,0.2527109605610218,0.1082767991930994,4,0,-0.2350511112976489,0.6145027731510344,0,0.44535901265517236,4.0,0.0,-0.20993144810197212,0.6552904607571445,0.7713347825869742
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,Flirds1st,0.09953734185546637,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9907181931831296,0.9989397467461139,0.1317578587011804,0.004590418185234091,0.5705676059620877,0.3136123207256757,0.2830352320453951,0.17972107412547833,4,0,-0.26537538278202216,0.5430584982186555,0,0.3971670131218723,4.0,0.0,-0.232043674982506,0.6292106881043783,0.7783081621041694
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,GTG,13.64409547066316,1.0,0.9757575757575757,0.9757575757575757,0.911111111111111,0.911111111111111,0.9926664215217306,0.9940406686345186,0.16726330195083383,0.01718890260807937,0.5836594347519218,0.4252121165136252,0.29657060865709717,0.22619979976368504,4,0,-0.2765884346023155,0.4965797725804488,0,0.35906513020895225,4.0,0.0,-0.2520559630559921,0.6111210932649443,0.7904115657984955
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,FedSV,7.015484165865928,1.0,0.9272727272727272,0.9272727272727272,0.8222222222222221,0.8222222222222221,0.9933487574011786,0.9858399149280914,0.3011094866060927,0.07961699747364337,4.4058204679220605,3.701494270889414,1.8916941265104306,1.588884301779289,4,0,-1.8103963712851205,2.2843846852580705,0,1.444574092121588,4.0,0.0,-1.6230590072150033,3.0676330993365912,0.7491568064267357
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,ComFedSV,5.805945202242583,1.0,0.8303030303030302,0.8303030303030302,0.6444444444444444,0.6444444444444444,0.9876878683326298,0.9698958461947051,0.3447221206037173,0.11484564279574827,5.451916515579898,4.768417408448652,2.4066570079833034,2.1794809544577247,4,0,-2.3752115992829204,2.4295269083231688,0,1.6629723134036694,4.0,0.0,-2.0980325598114478,3.761004873215117,0.782769939979314
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,Banzhaf,35.77672636508942,1.0,0.9878787878787878,0.9878787878787878,0.9555555555555554,0.9555555555555554,0.9862073908947243,0.9999965628580821,0.09553320211650074,3.3263616846523902e-06,0.7558130195758428,0.0223889915202215,0.33967793578186994,0.009588922185376103,4,0,-0.25933119148248807,0.7323684945295099,0,0.5248332823296854,4.0,0.0,-0.23612549086101353,0.7609587731906989,0.7673278351542128
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,ShapleyFL,34.824913293123245,1.0,0.6969696969696969,0.6969696969696969,0.4666666666666666,0.4666666666666666,0.9848940573482857,0.9433133224519381,0.005446149153256141,0.11540136520796074,1.5563339795813707,1.3290769334713157,0.670935718158588,0.7506846838514158,0,0,0.007487286468205187,0.9976685932092619,0,0.9803333204442604,0.0,0.0,0.047606236218000114,0.9327270842262603,0.9419760581989846
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,FedIF,0.19826166098937392,1.0,0.4666666666666666,0.4666666666666666,0.1111111111111111,0.1111111111111111,0.9694234080570524,0.9152940450259414,0.011027772686924675,0.12980414052037992,1.3605325244872466,1.194535678826245,0.6716049334908167,0.7513538991836446,0,0,0.012350600133447819,0.9457818814845194,0,0.8968566938158324,0.0,0.0,0.043068758372542,0.8537879354432905,0.9146767978543602
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,loss-heur,0.1729364050552249,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.992907988422624,0.9971114038081086,0.17782411197554804,0.017871909514122097,0.6562594520101928,0.36161431659589915,0.35090818140620283,0.19280680302412267,4,0,-0.3332483321428299,0.5299727693200111,0,0.38483930254975957,4.0,0.0,-0.28263990581035614,0.6674792083601158,0.7732424603951236
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,Ripple,1939.9560467819683,1.0,0.9030303030303028,0.9030303030303028,0.7777777777777777,0.7777777777777777,0.8381912282938886,0.9085812303111435,0.08514179719516879,0.08894538881057146,60.66827198302799,60.164872889338376,35.00539680670096,34.675307793104466,0,0,0.2642807397633465,35.398087365448596,0,21.893589406387992,0.0,0.0,0.5431339795712044,21.350455426816787,0.6076897859171377
mnist_dir1_label-flip_fr0.70_seed1,mnist,dir1,label_flip,1,(a)oracle,63181.242810355034,,,,,,,,,,,,,,0,0,0.017659849263372933,0.39269055874764,0,0.34657592953475064,0.0,0.0,0.02239687887978936,0.3241790506549613,0.8644066804576198
mnist_iid_clean_seed1,mnist,iid,clean,1,(b)oracle,34.73346517095342,,0.49090909090909085,,0.4222222222222222,,0.5322870463669354,,8.604235413200989e-05,,0.009302797642458142,,0.006653823782302837,,0,0,0.21979867833858682,0.22896713697691543,0,0.22422457933425904,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,Flirds,1.277286933735013,,0.2727272727272727,0.6363636363636362,0.19999999999999998,0.4222222222222222,0.23265936451925692,0.6050039379298419,0.0001446755029769209,8.142513552844566e-05,0.25573332137945315,0.2556150944841582,0.08540835003716271,0.08507958206855493,0,0,0.13969561005069409,0.1462931047381062,0,0.1434317767643552,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,Flirds1st,0.0962391048669815,,0.3696969696969697,0.6969696969696969,0.24444444444444444,0.4666666666666666,0.36591020559415116,0.762476589526948,0.0008446259435662684,0.0005937715803734367,0.510361565263955,0.5102535229043178,0.16655915479154348,0.16579882180658262,0,0,0.05771793547901326,0.06676062531769276,0,0.06288172604399733,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,GTG,20.090267268009484,,0.16363636363636364,0.6606060606060605,0.06666666666666667,0.4666666666666666,0.3038005815218094,0.6850229891215085,0.0011068881019334897,0.0008384219570509721,0.03350168246561617,0.02921408300801608,0.018464678061213102,0.019759484390788035,0,0,0.2011045401398943,0.23831844939494226,0,0.22275881169442072,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,FedSV,6.862870790064335,,-0.4787878787878787,-0.3939393939393939,-0.24444444444444444,-0.28888888888888886,-0.3586915312901368,-0.36693834643503453,0.04473326257310273,0.04492305601764479,0.2191985599611134,0.21965296303038664,0.11853386262059191,0.11701701662931903,0,0,0.10634019201000532,0.32781202731033166,0,0.2242245800793171,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,ComFedSV,5.6139093628153205,,-0.24848484848484845,-0.22424242424242422,-0.15555555555555553,-0.19999999999999998,-0.29857840862759316,-0.2866332984426665,0.047133733692126256,0.047218839674209256,0.22547520082881406,0.225673862209019,0.1279450604024032,0.12969885933848585,0,0,0.11422723128149907,0.3495992038709422,0,0.22422458007931706,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,Banzhaf,34.937601579818875,,0.5151515151515151,0.9878787878787878,0.4666666666666666,0.9555555555555554,0.5758889334787637,0.9946231517233672,6.305347679136375e-05,4.786068149797984e-06,0.25547250301780305,0.2553551137215322,0.08736911292035518,0.08144183502826366,0,0,0.2999445829918841,0.3103028125187848,0,0.30497369923105,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,ShapleyFL,34.60177198424935,,0.8424242424242423,0.38181818181818183,0.7333333333333333,0.24444444444444444,0.8397824558844038,0.4303288017592464,0.12018640003247827,0.12247493513927488,1.1583904395844298,1.160841804008896,0.7644434653574639,0.7656814030846205,0,0,0.07251375344038467,0.9931544885454797,0,0.47911008875397015,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,FedIF,0.19793007662519813,,0.7818181818181817,0.6848484848484848,0.6,0.4666666666666666,0.6959063201032832,0.6884799560513432,0.0723501783979612,0.07205439943380532,0.8278360818664906,0.8274999707140072,0.6048737443168037,0.6061116820439604,0,0,0.19178383495392004,0.8335847675048196,0,0.421543509642346,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,loss-heur,0.18192163994535804,,0.41818181818181815,0.7696969696969697,0.28888888888888886,0.5111111111111111,0.34008994969279793,0.7787636824519096,0.0005891199683459858,0.00036366836506307454,0.47324298780751256,0.4731245466236303,0.1554152630162614,0.1537832983710347,0,0,0.06886182725429535,0.07817267626523972,0,0.07462295591831207,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,Ripple,2034.4165302938782,,0.4666666666666666,0.16363636363636364,0.3333333333333333,0.1111111111111111,0.38742503356173363,0.23264394637624988,0.0004848078722794469,0.0005594534227997272,44.2313010075265,44.23139343015907,14.756458198582498,14.758334301791434,0,0,13.358752251468688,14.98412126716729,0,14.203207988421445,,,,,
mnist_iid_clean_seed1,mnist,iid,clean,1,(a)oracle,64708.02003286616,,,,,,,,,,,,,,0,0,0.2195692182011074,0.22871102318801584,0,0.22424082555770872,,,,,
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,(b)oracle,34.58525452576578,1.0,0.8216436866170587,,0.6517861419401112,,0.9999505816511467,,0.00017072207084056767,,0.021995376064051397,,0.009735359857291348,,0,4,-0.0,0.37343279098471044,0,0.3694804919262729,0.0,4.0,0.0,0.3694804919262729,0.9894163042082736
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,Flirds,1.1412362516857684,1.0,0.7338344376656173,0.9096774193548388,0.5552252320230577,0.7948717948717948,0.9998627309437003,0.9999631917725796,0.00020642738885423562,1.472419788051127e-05,0.1676467106243825,0.15272549996175144,0.07277005267897674,0.06540676522999989,0,4,-0.0,0.30988576763775205,0,0.3071557335055937,0.0,4.0,0.0,0.3071557335055937,0.9911901919440532
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,Flirds1st,0.09879542281851172,1.0,0.7338344376656173,0.9096774193548388,0.5552252320230577,0.7948717948717948,0.9997718988600344,0.9999165457026143,0.00024288675874450938,3.338631463556396e-05,0.29550381166817524,0.2809658765546063,0.1257924962752503,0.11842920882627345,0,4,-0.0,0.25832825871184467,0,0.25479588543530557,0.0,4.0,0.0,0.25479588543530557,0.9863260283866996
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,GTG,15.7725405911915,1.0,0.7416447632896788,0.6565706694547585,0.5393598899705937,0.501280411827603,0.9988305508433295,0.9987783830732976,0.10036529977218034,0.10806811924179383,0.44194988124231893,0.45758094347914197,0.22795211013504704,0.23579012601873497,4,0,-0.23579012601873497,0.39257506903294487,0,0.36853135386674296,4.0,0.0,-0.22773139632253636,0.5962627501892793,0.9489111664439653
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,FedSV,6.936137150973082,1.0,0.5592731001856595,0.7441134253820597,0.31462660248284624,0.5490214034302319,0.9890099070973996,0.9896214992551255,0.11154958089413847,0.11893490898563341,1.0461198842057473,1.066230700326786,0.4901757390503846,0.4980137549340725,4,0,-0.4980137549340725,0.7474857573707899,0,0.6381510708894994,4.0,0.0,-0.40300586099425956,1.041156931883759,0.8359352385108874
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,ComFedSV,5.6694629970006645,1.0,0.56535215562246,0.7691256413612885,0.31462660248284624,0.5967623950328607,0.9762565457271557,0.97714598523257,0.12470117046621598,0.13195271539431774,1.1138517528974818,1.1331482204005254,0.5546902697480867,0.5601243610183397,4,0,-0.491618930362165,0.9277362935245037,0,0.647255160845816,4.0,0.0,-0.41666199592873454,1.0639171567745507,0.7495777934019858
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,Banzhaf,34.72955841617659,1.0,0.8216436866170587,1.0,0.6517861419401112,1.0,0.9999483912265601,0.9999997926440296,0.00017164910174904957,8.294770348360458e-08,0.019335632619670563,0.004833185286457116,0.008088714285502351,0.002182124694808718,0,4,-0.0,0.37521425005979836,0,0.3714483897201717,0.0,4.0,0.0,0.3714483897201717,0.9899634399838853
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,ShapleyFL,34.11834654258564,0.6666666666666667,0.41232525920182495,0.5633927053243971,0.32566947363946475,0.42004127944129066,0.06565645227858964,0.06540863454237957,0.28413795488129057,0.27440372634041943,1.3791225477658073,1.3715353253263074,0.6199357821990936,0.625741358916474,0,0,0.01529030143707183,0.9991741499011845,0,0.5553818168941266,0.0,0.0,0.5262658934840491,0.029115923410077515,0.029592846203877414
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,FedIF,0.19017455261200666,1.0,0.884364578725231,0.9096774193548388,0.7483470518571648,0.7948717948717948,0.975412158323083,0.9753166307747999,0.010211717959444089,0.010114981946927282,0.810989827227716,0.8242986984581249,0.48088149232729016,0.4866870690446706,0,4,0.0,0.860119860029381,0,0.6906718468953602,0.0,4.0,0.0,0.6906718468953602,0.8029948836104859
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,loss-heur,0.17105197673663497,1.0,0.7338344376656173,0.9096774193548388,0.5552252320230577,0.7948717948717948,0.9998286068569884,0.999948897844223,0.00022011686647382955,2.0442715061186334e-05,0.2683557689557422,0.25377860847701567,0.11415950962910476,0.10679622218012791,0,4,-0.0,0.26862020790576935,0,0.2658913917839527,0.0,4.0,0.0,0.2658913917839527,0.9898413595049637
mnist_iid_free-rider_seed1,mnist,iid,free_rider,1,(a)oracle,63327.31338484911,,,,,,,,,,,,,,4,0,-0.008088714285502351,0.37923836770209085,0,0.37518985865343185,4.0,0.0,-0.007968664017745423,0.3831585226711773,0.9892376249679607
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,(b)oracle,35.60329172667116,1.0,0.6484848484848483,,0.37777777777777777,,0.9802498882451071,,0.15283226590158383,,1.7369423442319223,,0.9196261796673603,,4,0,-0.095188932788987,0.3762543269270467,0,0.3696920239036439,4.0,0.0,-0.034247176811867765,0.4039392007155117,0.8568140330584385
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,Flirds,1.0251646819524467,1.0,0.709090909090909,0.8424242424242423,0.5111111111111111,0.6888888888888888,0.9644309217264389,0.9909244358269622,0.04037161988242244,0.20970559914545694,1.8420910474022205,0.5651195881513109,0.7666693867895802,0.2327697824982424,4,0,-0.27471533268690107,0.198996464908123,0,0.18944014627486463,4.0,0.0,-0.20559123214334252,0.3950313784182071,0.8339065660254449
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,Flirds1st,0.09951039403676987,0.75,0.4424242424242424,0.406060606060606,0.37777777777777777,0.37777777777777777,0.3311692866987412,0.27746691471674756,0.6862274182701409,0.25701536066062725,2.3364177409006466,0.7246292113262531,1.1947607101652822,0.4554116818758231,0,0,0.2350533677265048,0.4327604196965695,0,0.3464320597549279,0.0,0.0,0.31544061419554054,0.030991445559387376,0.1567543759849288
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,GTG,20.865725500974804,1.0,0.6969696969696969,0.6242424242424242,0.4666666666666666,0.37777777777777777,0.9745566165905564,0.9777387640161158,0.041879076222475775,0.26488592284363355,1.1803621774039523,0.9461029190052035,0.5248822144548404,0.5897506126914444,4,0,-0.6022918291909565,0.46708961703861085,0,0.3900664874232242,4.0,0.0,-0.491836918667675,0.8819034060908992,0.8246855312482935
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,FedSV,6.9926386857405305,1.0,0.709090909090909,0.9272727272727272,0.4666666666666666,0.8222222222222221,0.9450849745022338,0.9669917290751314,0.08567350901181991,0.32017353386872627,40.07641642522296,41.68113473412387,21.812674357397313,22.420426861805815,4,0,-22.432968078305326,15.371185542146364,0,10.785652283330757,4.0,0.0,-15.65818759948015,26.443839882810906,0.6994956201983329
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,ComFedSV,5.757417018059641,1.0,0.5272727272727272,0.7818181818181817,0.28888888888888886,0.6444444444444444,0.9646194893371316,0.9723210537398534,0.06733505753118729,0.31781062779862557,45.75290078120349,47.4032523150724,20.316460068406403,20.822930015017473,4,0,-20.91811894780646,18.889345541285973,0,12.230890966641406,4.0,0.0,-17.826045624446124,30.056936591087528,0.7550578007630547
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,Banzhaf,35.644031703006476,1.0,0.709090909090909,0.9757575757575757,0.4666666666666666,0.911111111111111,0.9781286748045105,0.9996364389970248,0.2127413769279295,0.006028173260985481,1.7419746050042515,0.16978937201834837,0.975023275169805,0.06362390952533119,1,0,-0.04825229094421957,0.43012141819053795,0,0.4242116639118952,1.0,0.0,0.0174569085938856,0.4067547553180096,0.8502866013554835
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,ShapleyFL,34.72656525298953,1.0,0.7696969696969697,0.6969696969696969,0.6,0.5111111111111111,0.990311014049992,0.9834135850326753,0.2808542574154764,0.031394728747047185,1.8378634107247387,1.5978162993271443,1.097404619206717,0.6300144382682358,0,0,0.08080604148674114,0.9991732906999204,0,0.9932307362435896,0.0,0.0,0.18389807329103863,0.809332662952551,0.8812734378822362
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,FedIF,0.19572761002928019,1.0,0.8060606060606059,0.7333333333333332,0.6444444444444444,0.5555555555555555,0.9928299925926114,0.9932240059447665,0.19551531313945314,0.007308307950290693,1.4577850740035985,1.2209309970707436,0.9447149374110276,0.5142710194326721,0,0,0.011465154171380235,0.882213156507289,0,0.8653727619123509,0.0,0.0,0.016149811470596846,0.8492229504417541,0.9752798147840586
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,loss-heur,0.1708689033985138,1.0,0.7818181818181817,0.8424242424242423,0.6,0.6888888888888888,0.9725827428529845,0.9489946489571149,0.08176064947185546,0.04590381471504379,1.6807865821087806,0.2728870661766684,0.767685775995632,0.20201441954880478,4,0,-0.21455563604831696,0.3551024943590164,0,0.3353288099169731,4.0,0.0,-0.10481683909893036,0.4401456490159035,0.7726487616374015
mnist_iid_grad-noise_seed1,mnist,iid,grad_noise,1,(a)oracle,62688.595430243295,,,,,,,,,,,,,,4,0,-0.9262334754470786,0.8190853138560343,0,0.8103821894947183,4.0,0.0,-0.6967022868131827,1.507084476307901,0.863500975033715
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,(b)oracle,34.0236509689712,1.0,0.7454545454545454,,0.5555555555555555,,0.9998046269304144,,0.1214084029190482,,0.9837217849357277,,0.39437508054354387,,4,0,-0.37910468038762873,0.6065621674060818,0,0.5999448135598665,4.0,0.0,-0.36584405379059426,0.9657888673504608,0.9798329623363674
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,Flirds,1.3237844099639915,1.0,0.7454545454545454,0.9999999999999999,0.5555555555555555,0.9999999999999999,0.9997606525943626,0.9999939749529678,0.13696407840166913,0.0005048373911210602,0.8151095802010584,0.2216491750794712,0.3638830630845597,0.08986273069749562,4,0,-0.34861266292864457,0.5166994367085862,0,0.5124647368987401,4.0,0.0,-0.3376720191939967,0.8501367560927368,0.9824625778943158
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,Flirds1st,0.09763238503364846,1.0,0.6727272727272726,0.9515151515151514,0.5111111111111111,0.8666666666666666,0.9997476416723396,0.9999867335852035,0.17793764445042837,0.005821908596795544,0.7976169806713405,0.34838030577404056,0.38446538086666004,0.14653213024139367,4,0,-0.3691949807107449,0.46223059147596357,0,0.4578597413996855,4.0,0.0,-0.35929441330954437,0.8171541547092298,0.9828350029697259
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,GTG,11.49984201794723,1.0,0.6606060606060605,0.7696969696969697,0.4666666666666666,0.5555555555555555,0.998883441427969,0.9991187382775779,0.19138731126724828,0.009238213769545478,0.6188067619699397,0.6164826525938025,0.32001517323018497,0.2627677255744783,4,0,-0.30762459427335387,0.3732362103463691,0,0.35604877521594375,4.0,0.0,-0.29325870735906046,0.6493074825750043,0.9536567212701544
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,FedSV,6.717200392973609,1.0,0.6242424242424242,0.7212121212121211,0.4666666666666666,0.5555555555555555,0.9950011082040469,0.9957683776354901,0.30572073616381934,0.04894681801268064,4.975885711144833,3.9981870672592166,2.012683235775857,1.6274759911592047,4,0,-2.000292656819026,2.0249602233370143,0,1.6241763963467541,4.0,0.0,-1.9021914316962163,3.5263678280429707,0.8760611899509453
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,ComFedSV,5.498663482023403,1.0,0.709090909090909,0.7454545454545454,0.5111111111111111,0.6,0.981989966840894,0.9832330498103632,0.32360464850098825,0.06454392781297313,5.694165725264145,4.733497679486413,2.414231497343807,2.0290242527271545,4,0,-2.4018409183869758,2.6007082741707563,0,1.7867257393275697,4.0,0.0,-2.1460154461674392,3.9327411854950087,0.7861474288640138
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,Banzhaf,34.06751719798194,1.0,0.7454545454545454,0.9999999999999999,0.5555555555555555,0.9999999999999999,0.9998006594793967,0.9999998859002648,0.12090208080471032,6.630744396884936e-07,1.0068910269918936,0.026213065749765233,0.39961802337004076,0.010430728170710224,4,0,-0.38434762321412563,0.6162867157545406,0,0.6098209891012326,4.0,0.0,-0.37087288506154437,0.980693874162777,0.9800721761893145
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,ShapleyFL,33.36741080501815,1.0,0.8424242424242423,0.9030303030303028,0.6888888888888888,0.7777777777777777,0.9991728434051289,0.999575949218632,0.0003497112669045288,0.1171080607588687,1.576748573072762,1.243109931042957,0.6501139215656555,0.43348124457706505,0,0,0.00012415993519960286,0.9997300620071087,0,0.9892790295209567,0.0,0.0,0.032268475631167096,0.9570105538897896,0.9573878584611887
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,FedIF,0.1814771909848787,1.0,0.8181818181818182,0.9151515151515152,0.6444444444444444,0.8222222222222221,0.9997171596815687,0.9999044079084528,0.00011213497850282028,0.11942222812937586,1.4686794145775732,1.1680616340210508,0.6101198182213589,0.4071431926486714,0,0,0.01965876448413421,0.9583295386328314,0,0.9453149023211221,0.0,0.0,0.03674697544088648,0.9085679268802357,0.9679303456573871
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,loss-heur,0.16683418600587174,1.0,0.6727272727272726,0.9515151515151514,0.5111111111111111,0.8666666666666666,0.9997393848840568,0.9999888989074122,0.23938439360387442,0.021694831948911197,0.9239835708647339,0.4045419689030164,0.46012677561177145,0.16078311204910245,4,0,-0.4448563754558563,0.4472690522670746,0,0.4436056986451149,4.0,0.0,-0.4309738911688328,0.8745795898139477,0.98033254364942
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,Ripple,1795.653886266984,1.0,0.6242424242424242,0.5636363636363636,0.37777777777777777,0.28888888888888886,0.9983175105398673,0.9986209586845903,0.0006707518576791749,0.11742879791133343,40.47846743193238,39.884757150230776,16.98767932546192,16.730181306684525,0,0,0.44967707203395507,17.330979928023627,0,16.859348442160908,0.0,0.0,0.5435312566580175,16.31581718550289,0.9665022495413532
mnist_iid_label-flip_fr0.70_seed1,mnist,iid,label_flip,1,(a)oracle,62445.67826029204,,,,,,,,,,,,,,0,0,0.012390578956831107,0.35120524897726785,0,0.34611949046604207,0.0,0.0,0.01515966391336352,0.3309598265526785,0.976816696079646
